Assay Name	descriptors_name	label	CT-Tot	TP	FP	FN	TN	BA	OR	P-Val	Inv OR	Inv P-val
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-107	bond:CN_amine_ter-N_aliphatic	44	28	16	49	89	0.605627716	3.178571463	0.000955058	0.314606756	0.999725997
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-110	bond:CN_amine_ter-N_generic	44	28	16	49	89	0.605627716	3.178571463	0.000955058	0.314606756	0.999725997
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-264	bond:quatN_alkyl_acyclic	11	11	0	66	105	0.571428597	100000000	5.00148E-05	0	1
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-267	bond:quatN_generic	13	13	0	64	105	0.584415555	100000000	7.38093E-06	0	1
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-440	chain:alkaneLinear_butyl_C4	25	17	8	60	97	0.572294354	3.435416698	0.005052829	0.291085511	0.998707294
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-441	chain:alkaneLinear_hexyl_C6	17	13	4	64	101	0.565367937	5.12890625	0.003080023	0.19497335	0.999480486
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-442	chain:alkaneLinear_octyl_C8	14	13	1	64	104	0.57965368	21.125	6.69961E-05	0.047337279	0.999997199
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-443	chain:alkaneLinear_decyl_C10	12	11	1	66	104	0.566666663	17.33333397	0.000387834	0.057692308	0.999980688
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-444	chain:alkaneLinear_dodedyl_C12	8	8	0	69	105	0.551948071	100000000	0.000823739	0	1
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-445	chain:alkaneLinear_tetradecyl_C14	5	5	0	72	105	0.532467544	100000000	0.012549449	0	1
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-446	chain:alkaneLinear_hexadecyl_C16	4	4	0	73	105	0.525974035	100000000	0.030600026	0	1
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-647	ring:hetero_[5_6]_Z_generic	24	16	8	61	97	0.565800846	3.180327892	0.009118685	0.314432979	0.997504056
AEID:728_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-94	bond:CN_amine_aliphatic_generic	54	33	21	44	84	0.614285707	3	0.00077854	0.333333343	0.99976176
AEID:72_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-475	chain:aromaticAlkane_Ph-C1_acyclic_connect_H_gt_1	540	5	535	8	2959	0.615747869	3.456775665	0.037526239	0.289286911	0.991542518
AEID:72_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-476	chain:aromaticAlkane_Ph-C1_acyclic_connect_noDblBd	738	7	731	6	2763	0.664622843	4.409712791	0.009242184	0.226772144	0.998267233
AEID:72_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-477	chain:aromaticAlkane_Ph-C1_acyclic_generic	1098	9	1089	4	2405	0.690315247	4.969008446	0.005473262	0.201247394	0.999068499
AEID:72_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-633	ring:hetero_[5]_Z_1_3-Z	182	3	179	10	3315	0.589769304	5.555865765	0.026744502	0.179989949	0.9965325
AEID:730_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-118	bond:COH_alcohol_aliphatic_generic	25	13	12	38	167	0.593931437	4.76096487	0.000493193	0.210041448	0.999907911
AEID:730_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-132	bond:COH_alcohol_ter-alkyl	10	6	4	45	175	0.547650337	5.833333492	0.009232791	0.171428576	0.998723269
AEID:730_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-216	bond:NC=O_urea_generic	4	3	1	48	178	0.526618481	11.125	0.035019148	0.089887641	0.997799873
AEID:730_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-435	chain:alkaneCyclic_pentyl_C5	12	6	6	45	173	0.542063773	3.844444513	0.027889417	0.260115594	0.994234979
AEID:730_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-436	chain:alkaneCyclic_hexyl_C6	15	7	8	44	171	0.546281099	3.400568247	0.026516359	0.294068515	0.993674994
AEID:730_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-555	group:ligand_path_4_bidentate_aminoethanol	17	10	7	41	172	0.578486145	5.993031502	0.000716749	0.166860461	0.99989599
AEID:730_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-593	ring:fused_[6_6]_tetralin	5	5	0	46	179	0.549019635	100000000	0.000457555	0	1
AEID:730_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-602	ring:fused_steroid_generic_[5_6_6_6]	8	5	3	46	176	0.540639699	6.376811504	0.01465214	0.156818181	0.998204947
AEID:730_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-650	ring:hetero_[6]_N_diazine_(1_3-)_generic	7	4	3	47	176	0.530835807	4.992908001	0.044743143	0.200284094	0.993383527
AEID:730_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-676	ring:hetero_[6]_Z_1_3-	7	4	3	47	176	0.530835807	4.992908001	0.044743143	0.200284094	0.993383527
AEID:731_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-302	bond:X[any]_halide	31	7	24	2	42	0.707070708	6.125	0.022730425	0.163265303	0.997075796
AEID:731_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-435	chain:alkaneCyclic_pentyl_C5	8	3	5	6	61	0.628787875	6.099999905	0.050231658	0.163934425	0.994264781
AEID:731_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-436	chain:alkaneCyclic_hexyl_C6	8	3	5	6	61	0.628787875	6.099999905	0.050231658	0.163934425	0.994264781
AEID:731_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-475	chain:aromaticAlkane_Ph-C1_acyclic_connect_H_gt_1	19	5	14	4	52	0.671717167	4.642857075	0.040645283	0.215384617	0.993359447
AEID:731_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-476	chain:aromaticAlkane_Ph-C1_acyclic_connect_noDblBd	23	6	17	3	49	0.704545438	5.764705658	0.020560592	0.173469394	0.997202218
AEID:732_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-100	bond:CN_amine_pri-NH2_alkyl	3	3	0	89	235	0.516304374	100000000	0.021748185	0	1
AEID:732_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-125	bond:COH_alcohol_benzyl	12	8	4	84	231	0.534967601	5.5	0.00534375	0.181818187	0.999187768
AEID:732_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-132	bond:COH_alcohol_ter-alkyl	15	11	4	81	231	0.551271975	7.842592716	0.000259846	0.127508849	0.999970913
AEID:732_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-267	bond:quatN_generic	10	6	4	86	231	0.524098039	4.029069901	0.032750994	0.248196244	0.993593216
AEID:732_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-303	bond:X[any_!C]_halide_inorganic	20	14	6	78	229	0.563320994	6.850427151	7.16496E-05	0.14597629	0.999990582
AEID:732_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-555	group:ligand_path_4_bidentate_aminoethanol	23	16	7	76	228	0.57206291	6.857142925	2.17899E-05	0.145833328	0.999997139
AEID:732_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-593	ring:fused_[6_6]_tetralin	5	4	1	88	234	0.519611478	10.63636398	0.023359785	0.094017096	0.998372376
AEID:732_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-617	ring:hetero_[5]_N_triazole_(1_2_4-)	14	8	6	84	229	0.530712306	3.634920597	0.019099005	0.275109172	0.995667994
